Vine Sushi & Thai,607 Broad St,Shrimp and Vegetable Tempura,$8.50,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Crispy Calamari,$7.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Soft Shell Crab Tempura,$7.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Vegetable Tempura,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,2 Summer Rolls(thai style),$7.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6 Fried Oysters,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6 Thai Chicken Wings,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Mini Spring Roll,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Butterfly Shrimp,$4.00,Breaded Shrimp with sweet chilli sauce.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6 Crab Rangoon,$5.50,"Wonton filled with crab meat, cream cheese, served with a sweet chilli sauce.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Tuna Tataki,$10.00,"Sliced roasted tuna with fried garlic, scallion in ponzu sauce.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Yellowtail Jalapeno,$10.00,"Slices yellowtail, jalapeno and ponzu sauce.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Sunomono,$9.00,"Octopus. salmon. white fish. shrimp. crab stick, cucumber and seaweed sunomono sauce.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Sushi Appetizer,$8.00,"1 tuna, 1 salmon, 1 California roll.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Sashimi,$9.00,6 pieces raw fish.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Tartar,$10.00,"Chopped with avocado, wasabi yuzu sauce.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6 Monk Fish Liver,$9.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Hamachi Kama,$13.00,Grilled yellowtail collar.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Tako Su,$8.00,"Octopus,fresh seaweed,ponzu sauce&masago",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Grilled mussel,$4.00,Grilled mussel with spicy mayo and topped with red tobiko.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Miso Soup,$2.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Tome Yam Soup,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Tom Kha Soup,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Garden Salad,$3.95,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Seaweed Salad,$4.50,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Spicy Crab Salad,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Salmon Skin Salad,$5.50,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Squid Salad,$5.50,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Avocado Salad,$6.50,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Baby Octopus Salad,$6.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Hot and sour soup,$4.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,1.Vegetable Sushi,$15.00,7 Pieces vegetable and shitake cucumber roll.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,2. Tekka Don,$19.00,10 Pieces fresh tuna over sushi rice.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,3. Salmon Don,$19.00,10 Pieces fresh salmon over sushi rice.,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
